model,k,source_class,target_class,source_count,target_count,metric,observed,null_mean,null_95_interval,standardized_effect,one_sided_attraction_p_value,attraction_q_value_bh,one_sided_avoidance_p_value,avoidance_q_value_bh,permutation_count
boundary_orientation_stratified_type_permutation,1,missing,broken,215,13,source_with_target_neighbor_fraction,0.027906976744186046,0.043846046511627906,"[0.023255813953488372,0.06511627906976744]",-1.4123105503574551,0.951004899510049,1.0,0.11298870112988701,0.13906301677524555,10000
boundary_orientation_stratified_type_permutation,3,broken,missing,13,215,mean_target_neighbor_fraction,0.48717948717948717,0.7384538461538461,"[0.5897435897435896,0.8717948717948717]",-3.4225418005587773,0.9996000399960004,1.0,0.0006999300069993001,0.0027997200279972004,10000
boundary_orientation_stratified_type_permutation,3,broken,missing,13,215,source_with_target_neighbor_fraction,0.9230769230769231,0.9848615384615383,"[0.7692307692307693,1.0]",-1.2143662281061263,0.932906709329067,1.0,0.09369063093690631,0.1362772813627728,10000
boundary_orientation_stratified_type_permutation,3,missing,broken,215,13,mean_target_neighbor_fraction,0.018604651162790697,0.038646201550387595,"[0.026356589147286818,0.049612403100775186]",-3.499224200955901,0.9993000699930007,1.0,0.000999900009999,0.0031996800319968,10000
boundary_orientation_stratified_type_permutation,3,missing,broken,215,13,source_with_target_neighbor_fraction,0.04186046511627907,0.09070325581395348,"[0.06046511627906977,0.11627906976744186]",-3.3874488757349397,0.9999000099990001,1.0,0.0005999400059994001,0.0027997200279972004,10000
boundary_orientation_stratified_type_permutation,5,broken,missing,13,215,mean_target_neighbor_fraction,0.5230769230769231,0.7781600000000001,"[0.6461538461538462,0.8769230769230771]",-4.3742830499996606,0.9999000099990001,1.0,0.00019998000199980003,0.0027997200279972004,10000
boundary_orientation_stratified_type_permutation,5,broken,missing,13,215,source_with_target_neighbor_fraction,1.0,0.9996461538461539,"[1.0,1.0]",0.0627210786786554,0.9958004199580042,1.0,1.0,1.0,10000
boundary_orientation_stratified_type_permutation,5,missing,broken,215,13,mean_target_neighbor_fraction,0.029767441860465118,0.03913804651162791,"[0.027906976744186046,0.04930232558139535]",-1.7789472973544076,0.9623037696230377,1.0,0.051394860513948606,0.08223177682231778,10000
boundary_orientation_stratified_type_permutation,5,missing,broken,215,13,source_with_target_neighbor_fraction,0.07441860465116279,0.1374418604651163,"[0.08837209302325581,0.19069767441860466]",-2.398335272707726,0.9966003399660034,1.0,0.007699230076992301,0.013687520136875202,10000
boundary_orientation_stratified_type_permutation,10,broken,missing,13,215,mean_target_neighbor_fraction,0.5538461538461539,0.7949546153846153,"[0.6769230769230768,0.8846153846153848]",-4.336935101687473,0.9997000299970003,1.0,0.00039996000399960006,0.0027997200279972004,10000
