model,k,source_class,target_class,source_count,target_count,metric,observed,null_mean,null_95_interval,standardized_effect,one_sided_attraction_p_value,attraction_q_value_bh,one_sided_avoidance_p_value,avoidance_q_value_bh,permutation_count
all_strut_label_permutation,10,unintentional_missing,intentional_missing,215,89,source_with_target_neighbor_fraction,0.027906976744186046,0.047139999999999994,"[0.009302325581395349,0.09767441860465116]",-0.8122189962988419,0.8118188181181882,1.0,0.256974302569743,1.0,10000
all_strut_label_permutation,10,unintentional_missing,present,215,14820,mean_target_neighbor_fraction,0.5465116279069767,0.802726,"[0.7739534883720931,0.8302325581395349]",-18.040882641501202,1.0,1.0,9.999000099990002e-05,0.0031996800319968005,10000
all_strut_label_permutation,10,unintentional_missing,present,215,14820,source_with_target_neighbor_fraction,1.0,1.0,"[1.0,1.0]",,1.0,1.0,1.0,1.0,10000
all_strut_label_permutation,10,unintentional_missing,unintentional_broken,215,13,mean_target_neighbor_fraction,0.0032558139534883722,0.0006886976744186047,"[0.0,0.0032558139534883722]",2.7337248011046285,0.025997400259974,0.075628800756288,0.9839016098390161,1.0,10000
all_strut_label_permutation,10,unintentional_missing,unintentional_broken,215,13,source_with_target_neighbor_fraction,0.027906976744186046,0.0068679069767441855,"[0.0,0.03255813953488372]",2.2510182519074875,0.051894810518948106,0.12774107204664148,0.9708029197080292,1.0,10000
all_strut_label_permutation,10,unintentional_missing,unintentional_missing,215,215,mean_target_neighbor_fraction,0.34511627906976733,0.011564465116279071,"[0.004651162790697674,0.019534883720930235]",87.38680873842942,9.999000099990002e-05,0.0012798720127987202,1.0,1.0,10000
all_strut_label_permutation,10,unintentional_missing,unintentional_missing,215,215,source_with_target_neighbor_fraction,0.9441860465116279,0.10981674418604652,"[0.046511627906976744,0.1813953488372093]",24.02720714339012,9.999000099990002e-05,0.0012798720127987202,1.0,1.0,10000
boundary_orientation_stratified_all_strut_permutation,1,unintentional_broken,intentional_missing,13,89,mean_target_neighbor_fraction,0.0,0.004107692307692308,"[0.0,0.07692307692307693]",-0.2303341461102202,1.0,1.0,0.9482051794820517,1.0,10000
boundary_orientation_stratified_all_strut_permutation,1,unintentional_broken,intentional_missing,13,89,source_with_target_neighbor_fraction,0.0,0.004107692307692308,"[0.0,0.07692307692307693]",-0.2303341461102202,1.0,1.0,0.9482051794820517,1.0,10000
boundary_orientation_stratified_all_strut_permutation,1,unintentional_broken,present,13,14820,mean_target_neighbor_fraction,0.6923076923076923,0.7342692307692309,"[0.46153846153846156,0.9230769230769231]",-0.35291887551789053,0.7579242075792421,0.9899418221443161,0.46795320467953205,1.0,10000
boundary_orientation_stratified_all_strut_permutation,1,unintentional_broken,present,13,14820,source_with_target_neighbor_fraction,0.6923076923076923,0.7342692307692309,"[0.46153846153846156,0.9230769230769231]",-0.35291887551789053,0.7579242075792421,0.9899418221443161,0.46795320467953205,1.0,10000
boundary_orientation_stratified_all_strut_permutation,1,unintentional_broken,unintentional_broken,13,13,mean_target_neighbor_fraction,0.07692307692307693,0.0007846153846153847,"[0.0,0.0]",9.754702441046742,0.010198980101989802,0.040173760401737604,0.9999000099990001,1.0,10000
boundary_orientation_stratified_all_strut_permutation,1,unintentional_broken,unintentional_broken,13,13,source_with_target_neighbor_fraction,0.07692307692307693,0.0007846153846153847,"[0.0,0.0]",9.754702441046742,0.010198980101989802,0.040173760401737604,0.9999000099990001,1.0,10000
boundary_orientation_stratified_all_strut_permutation,1,unintentional_broken,unintentional_missing,13,215,mean_target_neighbor_fraction,0.0,0.011246153846153847,"[0.0,0.07692307692307693]",-0.39437884879029445,1.0,1.0,0.8601139886011399,1.0,10000
boundary_orientation_stratified_all_strut_permutation,1,unintentional_broken,unintentional_missing,13,215,source_with_target_neighbor_fraction,0.0,0.011246153846153847,"[0.0,0.07692307692307693]",-0.39437884879029445,1.0,1.0,0.8601139886011399,1.0,10000
boundary_orientation_stratified_all_strut_permutation,1,unintentional_missing,intentional_missing,215,89,mean_target_neighbor_fraction,0.004651162790697674,0.004402325581395348,"[0.0,0.018604651162790697]",0.04587186212906795,0.5222477752224778,0.8152160393716726,0.7315268473152685,1.0,10000
boundary_orientation_stratified_all_strut_permutation,1,unintentional_missing,intentional_missing,215,89,source_with_target_neighbor_fraction,0.004651162790697674,0.004402325581395348,"[0.0,0.018604651162790697]",0.04587186212906795,0.5222477752224778,0.8152160393716726,0.7315268473152685,1.0,10000
boundary_orientation_stratified_all_strut_permutation,1,unintentional_missing,present,215,14820,mean_target_neighbor_fraction,0.8418604651162791,0.7056362790697674,"[0.627906976744186,0.7767441860465116]",3.6056652509332237,0.00029997000299970003,0.0021331200213312003,0.9999000099990001,1.0,10000
