model,k,source_class,target_class,source_count,target_count,metric,observed,null_mean,null_95_interval,standardized_effect,one_sided_attraction_p_value,attraction_q_value_bh,one_sided_avoidance_p_value,avoidance_q_value_bh,permutation_count
all_strut_label_permutation,10,unintentional_missing,review_required,215,677,mean_target_neighbor_fraction,0.03906976744186047,0.036520511627906975,"[0.02418604651162791,0.05023255813953488]",0.38241704754809674,0.34766523347665235,1.0,0.6655334466553344,1.0,10000
all_strut_label_permutation,10,unintentional_missing,review_required,215,677,source_with_target_neighbor_fraction,0.22325581395348837,0.31065302325581395,"[0.21395348837209302,0.40930232558139534]",-1.7564338274487927,0.9654034596540346,1.0,0.042995700429957005,0.27517248275172485,10000
all_strut_label_permutation,10,unintentional_missing,uncertain,215,2654,mean_target_neighbor_fraction,0.06186046511627908,0.1436852558139535,"[0.11999999999999998,0.1688372093023256]",-6.542068816862401,1.0,1.0,9.999000099990002e-05,0.0015998400159984002,10000
all_strut_label_permutation,10,unintentional_missing,uncertain,215,2654,source_with_target_neighbor_fraction,0.26976744186046514,0.78786,"[0.7069767441860465,0.8604651162790697]",-13.466438812472195,1.0,1.0,9.999000099990002e-05,0.0015998400159984002,10000
all_strut_label_permutation,10,unintentional_missing,unintentional_broken,215,13,mean_target_neighbor_fraction,0.0032558139534883722,0.0006886976744186047,"[0.0,0.0032558139534883722]",2.7337248011046285,0.025997400259974,0.113443201134432,0.9839016098390161,1.0,10000
all_strut_label_permutation,10,unintentional_missing,unintentional_broken,215,13,source_with_target_neighbor_fraction,0.027906976744186046,0.0068679069767441855,"[0.0,0.03255813953488372]",2.2510182519074875,0.051894810518948106,0.19161160806996222,0.9708029197080292,1.0,10000
all_strut_label_permutation,10,unintentional_missing,unintentional_missing,215,215,mean_target_neighbor_fraction,0.34511627906976733,0.011564465116279071,"[0.004651162790697674,0.019534883720930235]",87.38680873842942,9.999000099990002e-05,0.0019198080191980803,1.0,1.0,10000
all_strut_label_permutation,10,unintentional_missing,unintentional_missing,215,215,source_with_target_neighbor_fraction,0.9441860465116279,0.10981674418604652,"[0.046511627906976744,0.1813953488372093]",24.02720714339012,9.999000099990002e-05,0.0019198080191980803,1.0,1.0,10000
boundary_orientation_stratified_all_strut_permutation,1,unintentional_broken,intentional_missing,13,89,mean_target_neighbor_fraction,0.0,0.004107692307692308,"[0.0,0.07692307692307693]",-0.2303341461102202,1.0,1.0,0.9482051794820517,1.0,10000
boundary_orientation_stratified_all_strut_permutation,1,unintentional_broken,intentional_missing,13,89,source_with_target_neighbor_fraction,0.0,0.004107692307692308,"[0.0,0.07692307692307693]",-0.2303341461102202,1.0,1.0,0.9482051794820517,1.0,10000
boundary_orientation_stratified_all_strut_permutation,1,unintentional_broken,present,13,14820,mean_target_neighbor_fraction,0.6923076923076923,0.7342692307692309,"[0.46153846153846156,0.9230769230769231]",-0.35291887551789053,0.7579242075792421,1.0,0.46795320467953205,1.0,10000
boundary_orientation_stratified_all_strut_permutation,1,unintentional_broken,present,13,14820,source_with_target_neighbor_fraction,0.6923076923076923,0.7342692307692309,"[0.46153846153846156,0.9230769230769231]",-0.35291887551789053,0.7579242075792421,1.0,0.46795320467953205,1.0,10000
boundary_orientation_stratified_all_strut_permutation,1,unintentional_broken,review_required,13,677,mean_target_neighbor_fraction,0.07692307692307693,0.04117692307692308,"[0.0,0.15384615384615385]",0.6530487289821004,0.42345765423457654,1.0,0.9033096690330967,1.0,10000
boundary_orientation_stratified_all_strut_permutation,1,unintentional_broken,review_required,13,677,source_with_target_neighbor_fraction,0.07692307692307693,0.04117692307692308,"[0.0,0.15384615384615385]",0.6530487289821004,0.42345765423457654,1.0,0.9033096690330967,1.0,10000
boundary_orientation_stratified_all_strut_permutation,1,unintentional_broken,uncertain,13,2654,mean_target_neighbor_fraction,0.15384615384615385,0.2084153846153846,"[0.0,0.46153846153846156]",-0.49326351868741786,0.7953204679532047,1.0,0.47155284471552844,1.0,10000
boundary_orientation_stratified_all_strut_permutation,1,unintentional_broken,uncertain,13,2654,source_with_target_neighbor_fraction,0.15384615384615385,0.2084153846153846,"[0.0,0.46153846153846156]",-0.49326351868741786,0.7953204679532047,1.0,0.47155284471552844,1.0,10000
boundary_orientation_stratified_all_strut_permutation,1,unintentional_broken,unintentional_broken,13,13,mean_target_neighbor_fraction,0.07692307692307693,0.0007846153846153847,"[0.0,0.0]",9.754702441046742,0.010198980101989802,0.0602606406026064,0.9999000099990001,1.0,10000
boundary_orientation_stratified_all_strut_permutation,1,unintentional_broken,unintentional_broken,13,13,source_with_target_neighbor_fraction,0.07692307692307693,0.0007846153846153847,"[0.0,0.0]",9.754702441046742,0.010198980101989802,0.0602606406026064,0.9999000099990001,1.0,10000
boundary_orientation_stratified_all_strut_permutation,1,unintentional_broken,unintentional_missing,13,215,mean_target_neighbor_fraction,0.0,0.011246153846153847,"[0.0,0.07692307692307693]",-0.39437884879029445,1.0,1.0,0.8601139886011399,1.0,10000
boundary_orientation_stratified_all_strut_permutation,1,unintentional_broken,unintentional_missing,13,215,source_with_target_neighbor_fraction,0.0,0.011246153846153847,"[0.0,0.07692307692307693]",-0.39437884879029445,1.0,1.0,0.8601139886011399,1.0,10000
boundary_orientation_stratified_all_strut_permutation,1,unintentional_missing,intentional_missing,215,89,mean_target_neighbor_fraction,0.004651162790697674,0.004402325581395348,"[0.0,0.018604651162790697]",0.04587186212906795,0.5222477752224778,1.0,0.7315268473152685,1.0,10000
boundary_orientation_stratified_all_strut_permutation,1,unintentional_missing,intentional_missing,215,89,source_with_target_neighbor_fraction,0.004651162790697674,0.004402325581395348,"[0.0,0.018604651162790697]",0.04587186212906795,0.5222477752224778,1.0,0.7315268473152685,1.0,10000
boundary_orientation_stratified_all_strut_permutation,1,unintentional_missing,present,215,14820,mean_target_neighbor_fraction,0.8418604651162791,0.7056362790697674,"[0.627906976744186,0.7767441860465116]",3.6056652509332237,0.00029997000299970003,0.0031996800319968005,0.9999000099990001,1.0,10000
boundary_orientation_stratified_all_strut_permutation,1,unintentional_missing,present,215,14820,source_with_target_neighbor_fraction,0.8418604651162791,0.7056362790697674,"[0.627906976744186,0.7767441860465116]",3.6056652509332237,0.00029997000299970003,0.0031996800319968005,0.9999000099990001,1.0,10000
boundary_orientation_stratified_all_strut_permutation,1,unintentional_missing,review_required,215,677,mean_target_neighbor_fraction,0.009302325581395349,0.053408372093023265,"[0.018604651162790697,0.09302325581395349]",-2.3837491879544785,0.9986001399860014,1.0,0.004399560043995601,0.024844574366092803,10000
